brand,model,car_condition,fuel,age,kiowatt,transmission,miles,color,doors,pogon,leather,navigation,alarm,alu_rims,digital_climate,manual_climate,parking_sensors,xenon,remote_unlock,el_r_mirror,seat_heat,panorama_roof,tempomat,abs,esp,asr,price
kia,sportage model,Polovan,Dizel,l2,125-145,Manuelni,l1,siva,five,4 x 4,no,no,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
audi,a6 model,Polovan,Dizel,l2,165-...,Automatik,l4,siva,five,4 x 4,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
audi,a3 model,Polovan,Dizel,l1,75-85,Manuelni,l1,crvena,five,2 x 2,no,yes,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
volkswagen,passat model,Nov,Dizel,l1,85-95,Manuelni,l1,bijela,five,2 x 2,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,yes,yes,yes,Expencive
volvo,xc60 model,Polovan,Dizel,l3,145-165,Automatik,l3,crna,five,4 x 4,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
mercedes-benz,e model,Polovan,Dizel,l3,125-145,Automatik,l1,crna,five,2 x 2,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
volvo,s80 model,Polovan,Dizel,l2,105-125,Automatik,l3,crna,five,2 x 2,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
bmw,x5 model,Polovan,Dizel,l4,165-...,Automatik,l4,siva,five,4 x 4,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
volvo,xc60 model,Polovan,Dizel,l2,145-165,Automatik,l3,siva,five,4 x 4,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,Expencive
kia,sorento model,Polovan,Dizel,l3,145-165,Automatik,l2,bijela,five,4 x 4,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
mercedes-benz,cla model,Polovan,Dizel,l2,95-105,Manuelni,l3,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Expencive
mercedes-benz,glk model,Polovan,Dizel,l2,125-145,Automatik,l3,crna,five,4 x 4,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
audi,a5 model,Polovan,Dizel,l3,165-...,Automatik,l3,siva,five,4 x 4,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
audi,a6 model,Polovan,Dizel,l2,125-145,Manuelni,l4,crna,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Expencive
volkswagen,touareg model,Polovan,Dizel,l3,165-...,Automatik,l4,braon,five,2 x 2,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,Expencive
mercedes-benz,c model,Polovan,Dizel,l2,85-95,Manuelni,l1,srebrena,five,2 x 2,yes,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Expencive
skoda,octavia model,Nov,Dizel,l1,105-125,Manuelni,l1,srebrena,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Expencive
mercedes-benz,e model,Polovan,Dizel,l2,105-125,Automatik,l3,srebrena,five,2 x 2,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,Expencive
mercedes-benz,e model,Polovan,Dizel,l2,95-105,Automatik,l2,srebrena,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
volkswagen,passat model,Nov,Dizel,l1,105-125,Manuelni,l1,crna,five,2 x 2,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,Expencive
volkswagen,passat model,Nov,Dizel,l1,105-125,Manuelni,l1,crna,five,2 x 2,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
volkswagen,passat model,Nov,Dizel,l1,105-125,Manuelni,l1,bijela,five,2 x 2,no,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
mercedes-benz,c model,Polovan,Dizel,l2,145-165,Automatik,l3,siva,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
skoda,octavia model,Nov,Dizel,l1,105-125,Manuelni,l1,siva,five,4 x 4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Expencive
mercedes-benz,e model,Polovan,Dizel,l2,125-145,Automatik,l1,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
audi,q7 model,Polovan,Dizel,l3,145-165,Automatik,l2,siva,five,4 x 4,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Expencive
volkswagen,touareg model,Polovan,Dizel,l2,165-...,Automatik,l3,siva,five,4 x 4,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
volkswagen,passat model,Nov,Dizel,l1,105-125,Automatik,l1,siva,five,2 x 2,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
volkswagen,passat model,Nov,Dizel,l1,105-125,Automatik,l1,srebrena,five,2 x 2,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,Expencive
audi,a6 model,Polovan,Dizel,l2,165-...,Automatik,l3,siva,five,4 x 4,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,Expencive
skoda,superb model,Nov,Dizel,l1,105-125,Manuelni,l1,siva,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Expencive
mercedes-benz,e model,Polovan,Dizel,l2,145-165,Automatik,l2,srebrena,five,4 x 4,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,Expencive
volkswagen,touareg model,Polovan,Dizel,l3,165-...,Automatik,l4,crna,five,4 x 4,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,Expencive
volkswagen,golf2 model,Polovan,Dizel,l7,0-45,Manuelni,l5,crna,five,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NaN
volkswagen,tiguan model,Polovan,Dizel,l7,0-45,Manuelni,l5,crna,three,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NaN
volkswagen,tiguan model,Polovan,Dizel,l7,45-55,Manuelni,l5,crna,three,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NaN
volkswagen,tiguan model,Polovan,Dizel,l7,45-55,Manuelni,l5,crna,three,2 x 2,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,NaN
mercedes-benz,cls model,Polovan,Dizel,l3,95-105,Automatik,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,NaN
mercedes-benz,cls model,Polovan,Dizel,l3,95-105,Automatik,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,NaN
skoda,fabia model,Polovan,Benzin,l6,45-55,Automatik,l4,siva,five,2 x 2,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,yes,NaN
skoda,fabia model,Polovan,Benzin,l6,45-55,Manuelni,l4,siva,five,2 x 2,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,yes,NaN
skoda,fabia model,Polovan,Benzin,l6,45-55,Manuelni,l4,siva,five,2 x 2,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l5,65-75,Manuelni,l4,siva,five,2 x 2,no,no,yes,no,no,yes,no,no,yes,yes,no,no,no,yes,yes,no,NaN
volkswagen,golf4 model,Polovan,Dizel,l5,65-75,Manuelni,l5,siva,five,2 x 2,no,no,yes,no,no,yes,no,no,yes,yes,no,no,no,yes,yes,no,NaN
ford,escort model,Polovan,Dizel,l7,0-45,Manuelni,l5,braon,three,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NaN
ford,escort model,Polovan,Dizel,l7,0-45,Manuelni,l5,braon,three,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NaN
ford,escort model,Polovan,Dizel,l7,0-45,Manuelni,l5,braon,three,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NaN
ford,escort model,Polovan,Dizel,l7,0-45,Manuelni,l5,braon,three,2 x 2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,NaN
mercedes-benz,glk model,Polovan,Dizel,l3,95-105,Manuelni,l3,braon,three,2 x 2,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,NaN
mercedes-benz,cls model,Polovan,Dizel,l3,95-105,Automatik,l3,crna,five,2 x 2,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,no,NaN
volkswagen,polo model,Polovan,Dizel,l5,55-65,Manuelni,l5,crna,five,2 x 2,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,no,NaN
mercedes-benz,c model,Polovan,Dizel,l6,105-125,Manuelni,l5,plava,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,no,NaN
mercedes-benz,e model,Polovan,Dizel,l4,125-145,Automatik,l5,siva,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l3,crna,three,2 x 2,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l4,crna,three,2 x 2,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l4,crna,three,2 x 2,no,no,yes,yes,no,yes,no,no,yes,no,no,yes,no,yes,no,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l4,crna,three,2 x 2,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l4,crna,three,2 x 2,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l4,crna,three,2 x 2,no,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l4,crna,three,2 x 2,no,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l4,crna,three,2 x 2,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l6,65-75,Manuelni,l4,crna,three,2 x 2,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,NaN
volkswagen,golf4 model,Polovan,Dizel,l4,65-75,Manuelni,l4,crna,three,2 x 2,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,NaN
volkswagen,polo model,Polovan,Benzin,l5,0-45,Manuelni,l4,crna,five,2 x 2,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,NaN
renault,clio model,Polovan,Dizel,l4,45-55,Manuelni,l4,plava,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,NaN
renault,clio model,Polovan,Dizel,l4,45-55,Manuelni,l3,plava,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,NaN
renault,clio model,Polovan,Dizel,l4,45-55,Manuelni,l1,plava,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,NaN
renault,clio model,Polovan,Dizel,l4,45-55,Manuelni,l1,plava,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,yes,no,no,NaN
renault,clio model,Polovan,Dizel,l6,45-55,Manuelni,l1,plava,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,yes,no,no,NaN
mercedes-benz,e model,Polovan,Dizel,l4,125-145,Automatik,l5,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l6,125-145,Automatik,l5,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l5,125-145,Automatik,l5,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,125-145,Automatik,l5,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Automatik,l5,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Automatik,l5,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Automatik,l5,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Automatik,l5,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Automatik,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Automatik,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Manuelni,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Manuelni,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Manuelni,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Manuelni,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Manuelni,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN
mercedes-benz,e model,Polovan,Dizel,l4,45-55,Manuelni,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN

mercedes-benz,e model,Polovan,Dizel,l4,45-55,Manuelni,l1,srebrena,five,2 x 2,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,NaN



renault,clio model,Polovan,Dizel,l4,45-55,Manuelni,l1,plava,five,2 x 2,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,yes,no,no,NaN







